Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
ML-DSA-87,Post-Quantum,5,1.718127727508545,0.014157100692535432,2592,0,102400,7.562386989593506,3.297495349113697,3.877377510070801,0.028709289798001646,4627,ML
ML-DSA-87,Post-Quantum,5,1.718127727508545,0.014157100692535432,2592,0,1048576,27.56147861480713,2.5748499294519847,24.180023670196533,0.04543565894288353,4627,ML
SPHINCS+-SHA2-128f-simple,Post-Quantum,1,15.625934600830078,0.029530288443408523,32,0,1024,364.6662473678589,0.07519598390196076,21.681699752807617,0.5007140584671715,17088,SPHINCS+
SPHINCS+-SHA2-128f-simple,Post-Quantum,1,15.625934600830078,0.029530288443408523,32,0,10240,365.0057291984558,0.07678690361234176,21.954972743988037,0.43784739825640284,17088,SPHINCS+
SPHINCS+-SHA2-128f-simple,Post-Quantum,1,15.625934600830078,0.029530288443408523,32,0,102400,368.3192491531372,0.08973095049308351,23.60304355621338,0.5716522225168362,17088,SPHINCS+
SPHINCS+-SHA2-128f-simple,Post-Quantum,1,15.625934600830078,0.029530288443408523,32,0,1048576,403.023841381073,0.18258405026437446,41.917433738708496,0.42382907667433783,17088,SPHINCS+
SPHINCS+-SHA2-128s-simple,Post-Quantum,1,1040.9087419509888,1.796043819698676,32,0,1024,7904.791285991669,3.736443473933543,7.916224002838136,0.2970131185501006,7856,SPHINCS+
SPHINCS+-SHA2-128s-simple,Post-Quantum,1,1040.9087419509888,1.796043819698676,32,0,10240,7904.476690292358,4.073009751014008,8.163187503814697,0.309692656552569,7856,SPHINCS+
SPHINCS+-SHA2-128s-simple,Post-Quantum,1,1040.9087419509888,1.796043819698676,32,0,102400,7909.400863647461,4.032769992823303,9.877212047576904,0.29835329746784134,7856,SPHINCS+
SPHINCS+-SHA2-128s-simple,Post-Quantum,1,1040.9087419509888,1.796043819698676,32,0,1048576,7943.6289167404175,3.89748593496237,28.015778064727783,0.2821920664477574,7856,SPHINCS+
SPHINCS+-SHA2-192f-simple,Post-Quantum,3,22.876598834991455,0.029598417728178655,48,0,1024,596.8359851837158,0.08236851807518634,31.911084651947025,0.5143250007834451,35664,SPHINCS+
SPHINCS+-SHA2-192f-simple,Post-Quantum,3,22.876598834991455,0.029598417728178655,48,0,10240,597.026538848877,0.09746000942498344,32.02458381652832,0.4722342053458412,35664,SPHINCS+
SPHINCS+-SHA2-192f-simple,Post-Quantum,3,22.876598834991455,0.029598417728178655,48,0,102400,599.3842530250549,0.10122586248907992,33.29302787780762,0.5227686633482375,35664,SPHINCS+
SPHINCS+-SHA2-192f-simple,Post-Quantum,3,22.876598834991455,0.029598417728178655,48,0,1048576,623.8502931594849,0.1232217410800069,46.34216547012329,0.4433868420138392,35664,SPHINCS+
SPHINCS+-SHA2-192s-simple,Post-Quantum,3,1462.5009083747864,0.20931722339954906,48,0,1024,13360.602498054504,0.8365607657766081,11.043503284454346,0.2674052694744541,16224,SPHINCS+
SPHINCS+-SHA2-192s-simple,Post-Quantum,3,1462.5009083747864,0.20931722339954906,48,0,10240,13365.934853553772,0.833201929936516,11.2471342086792,0.2830047424577944,16224,SPHINCS+
SPHINCS+-SHA2-192s-simple,Post-Quantum,3,1462.5009083747864,0.20931722339954906,48,0,102400,13363.279798030853,0.7758333861544615,12.536749839782715,0.2512522041072519,16224,SPHINCS+
SPHINCS+-SHA2-192s-simple,Post-Quantum,3,1462.5009083747864,0.20931722339954906,48,0,1048576,13389.101247787476,1.2632459778310408,25.578343868255615,0.2876182949692353,16224,SPHINCS+
SPHINCS+-SHA2-256f-simple,Post-Quantum,5,60.32116889953613,0.04682331944871174,64,0,1024,1227.5656986236572,0.17355139378588613,32.446043491363525,0.5670996920795598,49856,SPHINCS+
SPHINCS+-SHA2-256f-simple,Post-Quantum,5,60.32116889953613,0.04682331944871174,64,0,10240,1228.0944275856018,0.33888412196306783,32.532267570495605,0.5582838034572926,49856,SPHINCS+
SPHINCS+-SHA2-256f-simple,Post-Quantum,5,60.32116889953613,0.04682331944871174,64,0,102400,1230.1297354698181,0.27738367178228907,33.79948616027832,0.5953401365895309,49856,SPHINCS+
