Algorithm,Type,Security Level,Key Generation (ms),Key Gen Std (ms),Public Key Size (bytes),Secret Key Size (bytes),Message Size (bytes),Signing (ms),Sign Std (ms),Verification (ms),Verify Std (ms),Signature Size (bytes),Family
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,1.9762909412384035,0.04635545877553647,64,0,1024,39.685630321502686,0.5045637196639765,1.2510125637054443,0.03145264565977943,49856,SPHINCS+
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,1.9762909412384035,0.04635545877553647,64,0,10240,39.77069306373596,0.686933677394598,1.2708334922790527,0.041747552985181666,49856,SPHINCS+
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,1.9762909412384035,0.04635545877553647,64,0,102400,40.40728139877319,1.263417961432139,1.4725110530853271,0.0772299634949765,49856,SPHINCS+
SPHINCS+-SHAKE-256f-simple,Post-Quantum,5,1.9762909412384035,0.04635545877553647,64,0,1048576,44.05016040802002,1.0250191636891466,3.4477388858795166,0.0803880900801811,49856,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,31.452030181884762,0.7265361643446485,64,0,1024,375.753214597702,4.711661955278688,0.6682572364807129,0.03025312517592289,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,31.452030181884762,0.7265361643446485,64,0,10240,375.4210681915283,4.806961960649896,0.687758207321167,0.02942001036975444,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,31.452030181884762,0.7265361643446485,64,0,102400,376.6642107963562,5.338995967885692,0.8792309761047363,0.031868946342872496,29792,SPHINCS+
SPHINCS+-SHAKE-256s-simple,Post-Quantum,5,31.452030181884762,0.7265361643446485,64,0,1048576,379.7113456726074,4.438020356137168,2.8800206184387207,0.05907596195353699,29792,SPHINCS+
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,1024,0.6044442653656006,0.0204095122654275,0.40660619735717773,0.013931214180925293,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,10240,0.6222140789031982,0.023835652229209595,0.4221353530883789,0.016010207734323084,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,102400,0.7918572425842285,0.07512982767048135,0.5873405933380127,0.053179050969212306,12912,cross
cross-rsdp-128-balanced,Post-Quantum,1,0.01453089714050293,0.0009836085837892808,77,0,1048576,2.370579242706299,0.07915333346178145,2.17183256149292,0.07503010930550129,12912,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,1024,0.368131160736084,0.035570039356632624,0.22749781608581543,0.023670254858989843,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,10240,0.37729859352111816,0.03131364237965089,0.2375013828277588,0.019213013513707685,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,102400,0.5313918590545654,0.029883512757766382,0.39014148712158203,0.02081140688460079,19152,cross
cross-rsdp-128-fast,Post-Quantum,1,0.014711380004882812,0.0010063519157317675,77,0,1048576,2.135855197906494,0.06608535897812233,1.990353345870972,0.05771477164240311,19152,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,1024,2.2157135009765625,0.11072302526581247,1.562654733657837,0.0694494483713083,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,10240,2.2200469970703125,0.06491392897699767,1.5753469467163086,0.04293983194224507,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,102400,2.366852283477783,0.0442207756644446,1.7206063270568848,0.032989241819316596,10080,cross
cross-rsdp-128-small,Post-Quantum,1,0.015164613723754883,0.0008150629516428727,77,0,1048576,3.9666368961334224,0.10024916443539776,3.312520980834961,0.07760030156443762,10080,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,1024,1.3353641033172607,0.0692170900531982,0.930290699005127,0.042961805357456875,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,10240,1.3446869850158691,0.026046759280357358,0.9435508251190186,0.023685616288578543,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,102400,1.535757064819336,0.033170832875044985,1.1334612369537354,0.029485574173913266,28222,cross
cross-rsdp-192-balanced,Post-Quantum,3,0.029618024826049805,0.0011659977796480698,115,0,1048576,3.4884233474731445,0.08921356962278718,3.0758702754974365,0.074906756072175,28222,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,1024,0.8050894737243652,0.020708771939320372,0.50567626953125,0.011228812452878949,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,10240,0.8317322731018066,0.02400391879033476,0.5287380218505859,0.013861506624992897,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,102400,1.0052568912506104,0.02068715076252695,0.7126727104187012,0.018646129237465444,42682,cross
cross-rsdp-192-fast,Post-Quantum,3,0.0295870304107666,0.0013914658760740518,115,0,1048576,2.95808744430542,0.08631931274365759,2.6598286628723145,0.07023287831800876,42682,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,1024,3.1173934936523438,0.05715483955225968,2.1965086460113525,0.043675103170019595,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,10240,3.144123077392578,0.09861117160661287,2.217595100402832,0.05966493807956382,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,102400,3.3384172916412354,0.09109282880169474,2.4123687744140625,0.06199053557325265,23642,cross
cross-rsdp-192-small,Post-Quantum,3,0.030792713165283203,0.0011304733019225363,115,0,1048576,5.293463706970215,0.14600940990306796,4.349771976470947,0.10651154928443334,23642,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,1024,2.1893911361694336,0.04153077498550283,1.4848837852478027,0.032185025608391336,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,10240,2.2127323150634766,0.044393802953443966,1.5028183460235596,0.033928900814688114,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,102400,2.4028077125549316,0.08399807069684684,1.691277265548706,0.05525720615762685,51056,cross
cross-rsdp-256-balanced,Post-Quantum,5,0.04271054267883301,0.0020483072687134183,153,0,1048576,4.346151351928711,0.09670713221613919,3.6279077529907227,0.0778245390136957,51056,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,1024,1.3996870517730713,0.05664282882311021,0.8912546634674072,0.03807500349821298,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,10240,1.4134666919708252,0.040234054568348054,0.9045717716217041,0.02538510651888927,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,102400,1.6109347343444824,0.0661774149238692,1.0988879203796387,0.04059850420076059,76298,cross
cross-rsdp-256-fast,Post-Quantum,5,0.04277467727661133,0.001644326116435334,153,0,1048576,3.544739246368408,0.07011660022932699,3.034961462020874,0.0615314405767352,76298,cross
